"Time of Day","Process Name","PID","Operation","Path","Detail"
"8:02:28.6533141 AM","svchost.exe","1644","UDP Receive","MSEDGEWIN10.campus.nist.gov:58293 -> hawk.nist.gov:domain","Length: 507, seqnum: 0, connid: 0"
"8:02:28.6546314 AM","svchost.exe","7960","CreateFile","C:\Windows\DeliveryOptimization\01291a7c287cb7f96182d7a9bd553fcce39bcfdc\8DE94B38160B811D04836381F2124B7DFC8A3F6B6A1DE914D3447E428728B5B0","Desired Access: Generic Read/Write, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6598989 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\rundll32.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6613389 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\rundll32.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6626665 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\SysWOW64\rundll32.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6630976 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\rundll32.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6636497 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\SysWOW64\rundll32.exe","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6679266 AM","svchost.exe","7960","CreateFile","C:\Windows\DeliveryOptimization\01291a7c287cb7f96182d7a9bd553fcce39bcfdc\8DE94B38160B811D04836381F2124B7DFC8A3F6B6A1DE914D3447E428728B5B0","Desired Access: Read Attributes, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6688299 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6688637 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6689326 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6689758 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6694424 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6694749 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6695151 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6695574 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6699650 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6699945 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6700386 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6700792 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6702332 AM","svchost.exe","7960","CreateFile","C:\","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6702700 AM","svchost.exe","7960","TCP Receive","MSEDGEWIN10.campus.nist.gov:49810 -> a23-0-205-40.deploy.static.akamaitechnologies.com:https","Length: 345, seqnum: 0, connid: 0"
"8:02:28.6709042 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6709402 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6709864 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6710308 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6711579 AM","svchost.exe","7960","CreateFile","C:\","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open For Free Space Query, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6713358 AM","svchost.exe","7960","TCP Receive","MSEDGEWIN10.campus.nist.gov:49810 -> a23-0-205-40.deploy.static.akamaitechnologies.com:https","Length: 0, seqnum: 0, connid: 0"
"8:02:28.6717066 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6717391 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6718345 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6719572 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6725722 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6726082 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6726612 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6727048 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6732035 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6732343 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6732741 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6733139 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6761041 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6765695 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6771413 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6779013 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6784487 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6788512 AM","svchost.exe","7960","TCP Receive","MSEDGEWIN10.campus.nist.gov:49809 -> 40.77.226.219:https","Length: 581, seqnum: 0, connid: 0"
"8:02:28.6789089 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6801976 AM","svchost.exe","7960","TCP Send","MSEDGEWIN10.campus.nist.gov:49809 -> 40.77.226.219:https","Length: 85, startime: 14636, endtime: 14636, seqnum: 0, connid: 0"
"8:02:28.6803656 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6810418 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6811222 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\OwnerIdentity","Type: REG_SZ, Length: 18, Data: S-1-5-18"
"8:02:28.6811274 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6811945 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\DisplayName","Type: REG_SZ, Length: 38, Data: WU Client Download"
"8:02:28.6812206 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\UpdateId","Type: REG_SZ, Length: 78, Data: {2205748C-819A-407B-85B0-5BF9A84F396F}"
"8:02:28.6812364 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\ScenarioId","Type: REG_SZ, Length: 78, Data: {19BEAC2E-9340-40BF-97B3-985531668354}"
"8:02:28.6812514 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\State","Type: REG_DWORD, Length: 4, Data: 7"
"8:02:28.6812642 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Times","Type: REG_BINARY, Length: 24, Data: 5A 84 CB 54 32 2E D3 01 20 75 FB A5 33 2E D3 01"
"8:02:28.6815294 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Properties","Type: REG_BINARY, Length: 144, Data: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"8:02:28.6815465 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Priority","Type: REG_DWORD, Length: 4, Data: 1"
"8:02:28.6817043 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Flags","Type: REG_DWORD, Length: 4, Data: 0"
"8:02:28.6817326 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6817347 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\ExpireAtTimeFT","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6817616 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\CorrelationVector","Type: REG_SZ, Length: 72, Data: cnl3ewBLZU6pjW3G.0.71.3.5.1.0.116.5"
"8:02:28.6818942 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Read Data/List Directory, Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Open For Backup, Open Requiring Oplock, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6819571 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6819751 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6820195 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6820794 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\FileId","Type: REG_SZ, Length: 82, Data: 01291a7c287cb7f96182d7a9bd553fcce39bcfdc"
"8:02:28.6820982 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\LocalFile","Type: REG_SZ, Length: 2, Data: "
"8:02:28.6821051 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\Windows","Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6821230 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\RemoteFile","Type: REG_SZ, Length: 372, Data: Ðèèàt^^f\èØê\ÈØ\ÈÊØÒìÊäò\Úà\ÚÒÆäÞæÞÌè\ÆÞÚ^ÌÒØÊæèäÊÂÚÒÜÎæÊäìÒÆÊ^ÌÒØÊæ^blÈfÌÌfpZÄdÆlZhÄn`ZpÈdÆZ`rbfÂÆ`hldhÊ~ bzbj`jhrbhrfL dzf`bL fzdL hz¦¤¨ÜÐ¦ÊJdÄÈjÊdl´¤JdÄæàÚ°ÒlÞôèjìêÞ²b´ÆJfÈ"
"8:02:28.6821397 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\State","Type: REG_DWORD, Length: 4, Data: 65537"
"8:02:28.6821525 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\SizeBytes","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6821637 AM","MsMpEng.exe","2704","CreateFile","C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Complete If Oplocked, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:02:28.6821658 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\SessionId","Type: REG_BINARY, Length: 16, Data: ED 3C C9 53 AF 7D 08 44 95 FA 16 1B 42 BC 7B 57"
"8:02:28.6821799 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\ElapsedTime","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6821936 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\Ranges","Type: REG_BINARY, Length: 496, Data: 00 00 FA 05 00 00 00 00 00 00 01 00 00 00 00 00"
"8:02:28.6824122 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{131FF65F-9AC1-4DDC-88ED-C73AF5119B6F}\Files_0\CorrelationVector","Type: REG_SZ, Length: 76, Data: cnl3ewBLZU6pjW3G.0.71.3.5.1.0.116.1.6"
"8:02:28.6829502 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6830580 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\OwnerIdentity","Type: REG_SZ, Length: 18, Data: S-1-5-18"
"8:02:28.6830759 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\DisplayName","Type: REG_SZ, Length: 38, Data: WU Client Download"
"8:02:28.6830913 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\UpdateId","Type: REG_SZ, Length: 78, Data: {42E87200-EF2E-46EA-B8CB-CA0313992FBD}"
"8:02:28.6831046 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\ScenarioId","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-0000-000000000000}"
"8:02:28.6831170 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\State","Type: REG_DWORD, Length: 4, Data: 7"
"8:02:28.6831290 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Times","Type: REG_BINARY, Length: 24, Data: F8 5C FD 7E 32 2E D3 01 20 75 FB A5 33 2E D3 01"
"8:02:28.6832620 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Properties","Type: REG_BINARY, Length: 144, Data: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"8:02:28.6832894 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Priority","Type: REG_DWORD, Length: 4, Data: 1"
"8:02:28.6833548 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Flags","Type: REG_DWORD, Length: 4, Data: 0"
"8:02:28.6834309 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\ExpireAtTimeFT","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6834566 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\CorrelationVector","Type: REG_SZ, Length: 72, Data: cnl3ewBLZU6pjW3G.0.71.10.4.1.0.86.5"
"8:02:28.6835387 AM","svchost.exe","7960","RegCreateKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"8:02:28.6836007 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\FileId","Type: REG_SZ, Length: 82, Data: f8d0284ccaeeb820a6e978536217367a4e007da4"
"8:02:28.6836174 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\LocalFile","Type: REG_SZ, Length: 2, Data: "
"8:02:28.6836405 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\RemoteFile","Type: REG_SZ, Length: 368, Data: Ðèèàt^^n\èØê\ÈØ\ÈÊØÒìÊäò\Úà\ÚÒÆäÞæÞÌè\ÆÞÚ^ÌÒØÊæèäÊÂÚÒÜÎæÊäìÒÆÊ^ÌÒØÊæ^l`hplrjfZrÄbjZhnhpZpbÄ`ZÌ`ÆÂhÊÊnbÄbb~ bzbj`jhrj`lhL dzf`bL fzdL hzÔ´äæÆê°f°ÒÂÜÌèòJdÌôrèr`Ì°ÚÆ¨Î`¤Â¬ÊJfÈ"
"8:02:28.6836555 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\State","Type: REG_DWORD, Length: 4, Data: 65537"
"8:02:28.6836687 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\SizeBytes","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6836811 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\SessionId","Type: REG_BINARY, Length: 16, Data: D1 16 AB 01 A1 BC 62 48 A1 39 07 15 D7 13 E4 0F"
"8:02:28.6836940 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\ElapsedTime","Type: REG_QWORD, Length: 8, Data: "
"8:02:28.6837064 AM","svchost.exe","7960","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DeliveryOptimization\Jobs\{16DA4E2E-8A87-4CB7-98A6-869A21189179}\Files_0\Ranges","Type: REG_BINARY, Length: 400, Data: 00 80 94 07 00 00 00 00 00 80 51 04 00 00 00 00"
